# Wavelength Transmittance 
# Filter Q 
# lambda eff:20.9mu
# (um)               (%) 
9.4800000E-04        3.0921459E+00
1.5096620E+00        8.5599997E-05
-4.1909999E-04       3.0931020E+00
1.5098900E+00        8.6499997E-05
-9.4679993E-04       3.0940590E+00
1.5101180E+00        7.6999997E-05
-5.6000001E-04       3.0950170E+00
1.5103461E+00        6.1300001E-05
6.0179998E-04        3.0959749E+00
1.5105740E+00        4.5799999E-05
2.1292998E-03        3.0969341E+00
1.5108020E+00        3.5999998E-05
3.3537997E-03        3.0978930E+00
1.5110310E+00        3.3599998E-05
3.6688000E-03        3.0988531E+00
1.5112590E+00        3.5500001E-05
2.9483000E-03        3.0998139E+00
1.5114870E+00        3.8399998E-05
1.6234000E-03        3.1007750E+00
1.5117160E+00        3.9099999E-05
2.7990001E-04        3.1017370E+00
1.5119441E+00        3.7199999E-05
-7.9919997E-04       3.1026990E+00
1.5121731E+00        3.1000000E-05
-1.5929000E-03       3.1036620E+00
1.5124021E+00        2.1500000E-05
-2.0224999E-03       3.1046259E+00
1.5126300E+00        8.9999994E-06
-1.8165000E-03       3.1055901E+00
1.5128590E+00        -2.0999998E-06
-8.3179999E-04       3.1065550E+00
1.5130880E+00        -7.3999995E-06
6.2799995E-04        3.1075201E+00
1.5133170E+00        -2.6000000E-06
1.9554999E-03        3.1084859E+00
1.5135460E+00        7.9000001E-06
2.7429999E-03        3.1094530E+00
1.5137750E+00        1.6000000E-05
3.1457001E-03        3.1104200E+00
1.5140049E+00        1.6900000E-05
3.6688000E-03        3.1113880E+00
1.5142339E+00        1.0300000E-05
4.5461999E-03        3.1123559E+00
1.5144629E+00        1.9999999E-07
5.3886995E-03        3.1133251E+00
1.5146930E+00        -5.5000000E-06
5.4489998E-03        3.1142950E+00
1.5149220E+00        -1.9000000E-06
4.2816997E-03        3.1152649E+00
1.5151520E+00        1.2100000E-05
2.1738999E-03        3.1162350E+00
1.5153810E+00        3.4099998E-05
-6.0999999E-05       3.1172071E+00
1.5156111E+00        5.7199995E-05
-1.6717999E-03       3.1181791E+00
1.5158410E+00        7.2499999E-05
-2.4462000E-03       3.1191521E+00
1.5160700E+00        7.4099997E-05
-2.6170998E-03       3.1201251E+00
1.5163000E+00        6.4100001E-05
-2.4796000E-03       3.1210990E+00
1.5165300E+00        4.8899998E-05
-2.1734000E-03       3.1220729E+00
1.5167600E+00        3.2200001E-05
-1.8198000E-03       3.1230481E+00
1.5169899E+00        1.6900000E-05
-1.6700999E-03       3.1240239E+00
1.5172200E+00        5.2000000E-06
-1.9926999E-03       3.1250000E+00
1.5174510E+00        4.4999997E-06
-2.7926001E-03       3.1259770E+00
1.5176810E+00        1.5699999E-05
-3.6662000E-03       3.1269541E+00
1.5179110E+00        3.2899999E-05
-4.0149996E-03       3.1279330E+00
1.5181420E+00        3.9600000E-05
-3.4330001E-03       3.1289110E+00
1.5183721E+00        2.3600000E-05
-1.9863001E-03       3.1298900E+00
1.5186030E+00        -1.2400000E-05
-1.4690000E-04       3.1308701E+00
1.5188340E+00        -5.3199998E-05
1.4862999E-03        3.1318510E+00
1.5190639E+00        -8.1799997E-05
2.5051001E-03        3.1328321E+00
1.5192950E+00        -8.9399997E-05
2.7713999E-03        3.1338141E+00
1.5195260E+00        -7.8400000E-05
2.3824999E-03        3.1347959E+00
1.5197570E+00        -5.9799997E-05
1.5082000E-03        3.1357789E+00
1.5199879E+00        -4.3600001E-05
3.3659997E-04        3.1367631E+00
1.5202190E+00        -3.2399999E-05
-9.0809999E-04       3.1377470E+00
1.5204500E+00        -2.4600000E-05
-1.9540999E-03       3.1387320E+00
1.5206810E+00        -1.5699999E-05
-2.5076999E-03       3.1397171E+00
1.5209130E+00        -5.5000000E-06
-2.3717999E-03       3.1407030E+00
1.5211440E+00        4.2999995E-06
-1.5242000E-03       3.1416900E+00
1.5213749E+00        1.3100000E-05
-1.8479998E-04       3.1426780E+00
1.5216070E+00        2.4999999E-05
1.2163999E-03        3.1436660E+00
1.5218379E+00        3.9600000E-05
2.2306000E-03        3.1446540E+00
1.5220701E+00        5.1699997E-05
2.6560000E-03        3.1456430E+00
1.5223020E+00        5.2399999E-05
2.6727000E-03        3.1466329E+00
1.5225340E+00        4.0999999E-05
2.7029999E-03        3.1476240E+00
1.5227650E+00        2.6000000E-05
3.0354999E-03        3.1486149E+00
1.5229970E+00        2.0300000E-05
3.5436000E-03        3.1496060E+00
1.5232290E+00        2.8099999E-05
3.7223999E-03        3.1505990E+00
1.5234610E+00        4.6999998E-05
3.1165997E-03        3.1515920E+00
1.5236930E+00        6.8199995E-05
1.7432999E-03        3.1525850E+00
1.5239260E+00        8.7000000E-05
1.6899999E-04        3.1535790E+00
1.5241580E+00        1.0010000E-04
-8.7639998E-04       3.1545739E+00
1.5243900E+00        1.0610000E-04
-1.0531000E-03       3.1555700E+00
1.5246230E+00        1.0420000E-04
-6.5970002E-04       3.1565659E+00
1.5248550E+00        9.4900002E-05
-3.5759999E-04       3.1575620E+00
1.5250880E+00        7.9400001E-05
-6.1729999E-04       3.1585600E+00
1.5253201E+00        6.0299997E-05
-1.4057000E-03       3.1595581E+00
1.5255530E+00        3.9099999E-05
-2.3266999E-03       3.1605561E+00
1.5257860E+00        1.9100000E-05
-3.0314999E-03       3.1615560E+00
1.5260190E+00        3.3000001E-06
-3.3557001E-03       3.1625550E+00
1.5262520E+00        -6.8999998E-06
-3.1795001E-03       3.1635561E+00
1.5264840E+00        -1.5300000E-05
-2.2581001E-03       3.1645570E+00
1.5267180E+00        -2.5299998E-05
-4.5779999E-04       3.1655591E+00
1.5269510E+00        -3.5800000E-05
1.8377000E-03        3.1665609E+00
1.5271840E+00        -4.0999999E-05
3.7097998E-03        3.1675639E+00
1.5274169E+00        -3.6199999E-05
4.3458999E-03        3.1685679E+00
1.5276500E+00        -2.4100000E-05
3.7606000E-03        3.1695721E+00
1.5278840E+00        -1.1399999E-05
2.8426999E-03        3.1705770E+00
1.5281169E+00        -3.1000000E-06
2.5879999E-03        3.1715829E+00
1.5283509E+00        4.0000000E-06
3.1893000E-03        3.1725891E+00
1.5285840E+00        1.6500000E-05
3.9331997E-03        3.1735959E+00
1.5288180E+00        3.5500001E-05
3.8872000E-03        3.1746030E+00
1.5290520E+00        5.4799995E-05
2.7189001E-03        3.1756110E+00
1.5292860E+00        6.4799999E-05
8.9119998E-04        3.1766200E+00
1.5295200E+00        6.1300001E-05
-7.7459996E-04       3.1776290E+00
1.5297540E+00        4.6000001E-05
-1.7033000E-03       3.1786399E+00
1.5299881E+00        2.5500000E-05
-1.8814000E-03       3.1796501E+00
1.5302221E+00        6.0000002E-06
-1.7388000E-03       3.1806619E+00
1.5304559E+00        -6.6999996E-06
-1.7127999E-03       3.1816740E+00
1.5306900E+00        -9.4999996E-06
-1.8572999E-03       3.1826861E+00
1.5309250E+00        -6.1999999E-06
-1.7015999E-03       3.1836989E+00
1.5311590E+00        -3.3000001E-06
-6.1180000E-04       3.1847129E+00
1.5313940E+00        -5.0000003E-06
1.5816999E-03        3.1857281E+00
1.5316280E+00        -1.0000001E-05
4.2523998E-03        3.1867430E+00
1.5318630E+00        -1.3800000E-05
6.2952000E-03        3.1877589E+00
1.5320970E+00        -1.3600000E-05
6.8880999E-03        3.1887760E+00
1.5323319E+00        -1.2100000E-05
5.9852996E-03        3.1897931E+00
1.5325670E+00        -1.7199998E-05
4.2462000E-03        3.1908100E+00
1.5328020E+00        -3.4799999E-05
2.5505999E-03        3.1918290E+00
1.5330369E+00        -6.3399995E-05
1.4966000E-03        3.1928480E+00
1.5332720E+00        -8.8900000E-05
1.1630000E-03        3.1938679E+00
1.5335070E+00        -9.3700000E-05
1.2580999E-03        3.1948881E+00
1.5337420E+00        -6.9099995E-05
1.4082999E-03        3.1959090E+00
1.5339780E+00        -2.4100000E-05
1.4805999E-03        3.1969309E+00
1.5342129E+00        1.8799999E-05
1.6560999E-03        3.1979530E+00
1.5344480E+00        4.2899999E-05
2.1764999E-03        3.1989760E+00
1.5346839E+00        4.9399998E-05
2.9994999E-03        3.2000000E+00
1.5349190E+00        4.9399998E-05
3.7570000E-03        3.2010241E+00
1.5351551E+00        5.0099999E-05
4.0789000E-03        3.2020490E+00
1.5353910E+00        4.7199999E-05
3.9047999E-03        3.2030749E+00
1.5356270E+00        3.5800000E-05
3.4689999E-03        3.2041011E+00
1.5358620E+00        2.0999998E-05
3.0395999E-03        3.2051280E+00
1.5360980E+00        1.4299999E-05
2.7491997E-03        3.2061560E+00
1.5363340E+00        1.9100000E-05
2.6657998E-03        3.2071841E+00
1.5365700E+00        2.8400000E-05
2.9267999E-03        3.2082131E+00
1.5368060E+00        3.1500000E-05
3.6395001E-03        3.2092431E+00
1.5370430E+00        2.6000000E-05
4.6957000E-03        3.2102730E+00
1.5372790E+00        1.9100000E-05
5.6953002E-03        3.2113039E+00
1.5375150E+00        2.0300000E-05
6.1501996E-03        3.2123351E+00
1.5377520E+00        3.1200001E-05
5.7394998E-03        3.2133679E+00
1.5379879E+00        5.0499995E-05
4.4602999E-03        3.2144010E+00
1.5382251E+00        7.3899995E-05
2.6743000E-03        3.2154341E+00
1.5384620E+00        9.4199997E-05
1.0107000E-03        3.2164681E+00
1.5386980E+00        1.0400000E-04
1.0630000E-04        3.2175031E+00
1.5389349E+00        9.7299999E-05
1.7209999E-04        3.2185390E+00
1.5391721E+00        7.5999997E-05
7.2149996E-04        3.2195749E+00
1.5394090E+00        4.5299999E-05
8.6589996E-04        3.2206120E+00
1.5396460E+00        1.3600000E-05
1.0510000E-04        3.2216489E+00
1.5398830E+00        -1.3399999E-05
-1.0805000E-03       3.2226880E+00
1.5401200E+00        -2.9999999E-05
-1.4911001E-03       3.2237270E+00
1.5403570E+00        -3.6699999E-05
-2.7870000E-04       3.2247660E+00
1.5405951E+00        -3.6199999E-05
2.2247001E-03        3.2258060E+00
1.5408320E+00        -3.3599998E-05
4.6812999E-03        3.2268469E+00
1.5410700E+00        -3.1500000E-05
5.8197998E-03        3.2278891E+00
1.5413070E+00        -2.7699998E-05
5.3327000E-03        3.2289310E+00
1.5415450E+00        -1.9600000E-05
3.8788000E-03        3.2299740E+00
1.5417820E+00        -1.0300000E-05
2.4140000E-03        3.2310181E+00
1.5420200E+00        -5.6999997E-06
1.5680999E-03        3.2320621E+00
1.5422580E+00        -9.2999999E-06
1.4696000E-03        3.2331071E+00
1.5424960E+00        -1.5500000E-05
1.8674999E-03        3.2341530E+00
1.5427340E+00        -1.7599999E-05
2.2874000E-03        3.2351990E+00
1.5429720E+00        -1.1000000E-05
2.1571999E-03        3.2362461E+00
1.5432100E+00        3.8000001E-06
1.1029000E-03        3.2372940E+00
1.5434480E+00        2.1200000E-05
-7.6459994E-04       3.2383420E+00
1.5436860E+00        3.5999998E-05
-2.8075997E-03       3.2393911E+00
1.5439250E+00        4.3399999E-05
-4.1926000E-03       3.2404411E+00
1.5441630E+00        4.1700001E-05
-4.3628002E-03       3.2414911E+00
1.5444020E+00        3.4099998E-05
-3.2891999E-03       3.2425420E+00
1.5446399E+00        2.7699998E-05
-1.4388999E-03       3.2435939E+00
1.5448790E+00        3.0300000E-05
4.6939997E-04        3.2446461E+00
1.5451170E+00        4.2199998E-05
1.8153000E-03        3.2456989E+00
1.5453560E+00        6.0299997E-05
2.3417000E-03        3.2467530E+00
1.5455950E+00        7.7699995E-05
2.1970000E-03        3.2478080E+00
1.5458339E+00        8.7000000E-05
1.7327999E-03        3.2488630E+00
1.5460730E+00        8.1999999E-05
1.1170000E-03        3.2499189E+00
1.5463120E+00        6.0299997E-05
1.7139998E-04        3.2509749E+00
1.5465510E+00        2.7699998E-05
-1.3925999E-03       3.2520330E+00
1.5467900E+00        -4.4999997E-06
-3.4391999E-03       3.2530899E+00
1.5470300E+00        -2.5299998E-05
-5.1297997E-03       3.2541490E+00
1.5472690E+00        -2.7699998E-05
-5.3974995E-03       3.2552080E+00
1.5475080E+00        -1.6500000E-05
-3.7848998E-03       3.2562680E+00
1.5477480E+00        -1.4000000E-06
-8.7949994E-04       3.2573290E+00
1.5479881E+00        7.1999998E-06
2.0973999E-03        3.2583899E+00
1.5482270E+00        6.1999999E-06
4.1223001E-03        3.2594523E+00
1.5484670E+00        0.0E+00
4.8611001E-03        3.2605150E+00
1.5487070E+00        -2.8999998E-06
4.5824000E-03        3.2615790E+00
1.5489470E+00        1.9000000E-06
3.7751000E-03        3.2626431E+00
1.5491869E+00        9.8000000E-06
2.8853000E-03        3.2637081E+00
1.5494270E+00        1.0499999E-05
2.2282999E-03        3.2647729E+00
1.5496670E+00        -1.4000000E-06
1.8320000E-03        3.2658391E+00
1.5499070E+00        -2.0300000E-05
1.3944999E-03        3.2669060E+00
1.5501471E+00        -3.0300000E-05
5.6979997E-04        3.2679739E+00
1.5503880E+00        -2.2199998E-05
-6.0490001E-04       3.2690420E+00
1.5506279E+00        1.4000000E-06
-1.6078999E-03       3.2701111E+00
1.5508690E+00        2.6899999E-05
-1.8282001E-03       3.2711811E+00
1.5511090E+00        4.2399999E-05
-1.0393000E-03       3.2722509E+00
1.5513500E+00        4.7699999E-05
4.2870000E-04        3.2733221E+00
1.5515900E+00        5.1699997E-05
1.9233000E-03        3.2743940E+00
1.5518310E+00        6.0099999E-05
2.8466999E-03        3.2754669E+00
1.5520720E+00        6.8699999E-05
2.9964000E-03        3.2765400E+00
1.5523130E+00        6.5299995E-05
2.5958999E-03        3.2776141E+00
1.5525540E+00        4.6199995E-05
2.1857999E-03        3.2786880E+00
1.5527951E+00        2.0999998E-05
2.2793000E-03        3.2797639E+00
1.5530360E+00        7.1999998E-06
2.9684999E-03        3.2808399E+00
1.5532770E+00        1.6500000E-05
3.8389999E-03        3.2819171E+00
1.5535190E+00        4.3600001E-05
4.2510000E-03        3.2829940E+00
1.5537601E+00        7.1000002E-05
3.8148998E-03        3.2840719E+00
1.5540020E+00        8.2699997E-05
2.6109000E-03        3.2851510E+00
1.5542430E+00        7.3899995E-05
1.1663000E-03        3.2862310E+00
1.5544850E+00        5.0099999E-05
1.4259999E-04        3.2873111E+00
1.5547260E+00        2.2599999E-05
-1.1990000E-04       3.2883921E+00
1.5549680E+00        -6.9999999E-07
1.2090000E-04        3.2894740E+00
1.5552100E+00        -1.1000000E-05
2.2010000E-04        3.2905560E+00
1.5554520E+00        -7.1999998E-06
-3.1420001E-04       3.2916391E+00
1.5556940E+00        6.3999996E-06
-1.3850001E-03       3.2927229E+00
1.5559360E+00        1.8799999E-05
-2.3632001E-03       3.2938080E+00
1.5561780E+00        2.0300000E-05
-2.5277000E-03       3.2948930E+00
1.5564200E+00        1.1699999E-05
-1.5249000E-03       3.2959790E+00
1.5566630E+00        3.5999999E-06
4.7209999E-04        3.2970650E+00
1.5569050E+00        8.0999998E-06
2.8577000E-03        3.2981529E+00
1.5571470E+00        2.4300001E-05
4.7692996E-03        3.2992411E+00
1.5573900E+00        3.9800001E-05
5.4327999E-03        3.3003299E+00
1.5576320E+00        4.0499999E-05
4.6486999E-03        3.3014190E+00
1.5578750E+00        2.3399998E-05
3.0335998E-03        3.3025100E+00
1.5581180E+00        -2.8999998E-06
1.6084000E-03        3.3036010E+00
1.5583611E+00        -2.4300001E-05
1.1137000E-03        3.3046930E+00
1.5586040E+00        -3.1899999E-05
1.5881000E-03        3.3057849E+00
1.5588460E+00        -2.3099998E-05
2.4995999E-03        3.3068781E+00
1.5590900E+00        -3.5999999E-06
3.1942998E-03        3.3079720E+00
1.5593330E+00        1.8400000E-05
3.2570001E-03        3.3090670E+00
1.5595760E+00        3.3599998E-05
2.6533999E-03        3.3101621E+00
1.5598190E+00        3.5999998E-05
1.6811000E-03        3.3112581E+00
1.5600621E+00        2.7200000E-05
8.4110000E-04        3.3123550E+00
1.5603060E+00        1.2400000E-05
5.9369998E-04        3.3134530E+00
1.5605490E+00        -2.6000000E-06
1.0586000E-03        3.3145511E+00
1.5607930E+00        -1.5000000E-05
1.9769999E-03        3.3156500E+00
1.5610369E+00        -2.3600000E-05
2.9401998E-03        3.3167500E+00
1.5612800E+00        -2.6000000E-05
3.5763001E-03        3.3178501E+00
1.5615240E+00        -1.5699999E-05
3.6127998E-03        3.3189509E+00
1.5617681E+00        1.1000000E-05
2.8851000E-03        3.3200531E+00
1.5620120E+00        5.2399999E-05
1.4653000E-03        3.3211560E+00
1.5622560E+00        9.6800002E-05
-2.6700000E-04       3.3222589E+00
1.5625000E+00        1.2970000E-04
-1.7389999E-03       3.3233631E+00
1.5627440E+00        1.4350000E-04
-2.4382998E-03       3.3244679E+00
1.5629880E+00        1.3879999E-04
-2.1635999E-03       3.3255739E+00
1.5632330E+00        1.1990000E-04
-1.0691000E-03       3.3266799E+00
1.5634770E+00        9.4600000E-05
4.1939999E-04        3.3277869E+00
1.5637220E+00        6.6799999E-05
1.7252000E-03        3.3288951E+00
1.5639660E+00        4.2199998E-05
2.3341000E-03        3.3300030E+00
1.5642110E+00        2.9599998E-05
2.0679999E-03        3.3311131E+00
1.5644560E+00        3.5500001E-05
1.2514999E-03        3.3322229E+00
1.5647000E+00        5.7199995E-05
4.8709998E-04        3.3333330E+00
1.5649450E+00        8.5599997E-05
2.1360000E-04        3.3344450E+00
1.5651900E+00        1.0750000E-04
4.3510000E-04        3.3355570E+00
1.5654351E+00        1.1280000E-04
8.6429995E-04        3.3366699E+00
1.5656800E+00        1.0040000E-04
1.2764999E-03        3.3377841E+00
1.5659250E+00        7.5799995E-05
1.6731999E-03        3.3388979E+00
1.5661711E+00        4.7900001E-05
2.0915999E-03        3.3400130E+00
1.5664160E+00        2.9599998E-05
2.3922999E-03        3.3411291E+00
1.5666610E+00        2.9999999E-05
2.3532000E-03        3.3422461E+00
1.5669070E+00        4.9599999E-05
1.9757999E-03        3.3433640E+00
1.5671530E+00        8.0599995E-05
1.6130999E-03        3.3444819E+00
1.5673980E+00        1.0750000E-04
1.6867999E-03        3.3456011E+00
1.5676440E+00        1.1780000E-04
2.2952999E-03        3.3467200E+00
1.5678900E+00        1.0470000E-04
3.1418998E-03        3.3478410E+00
1.5681350E+00        7.1800001E-05
3.8592999E-03        3.3489621E+00
1.5683810E+00        2.8599998E-05
4.3241996E-03        3.3500841E+00
1.5686270E+00        -1.0700000E-05
4.6448996E-03        3.3512070E+00
1.5688740E+00        -3.8899998E-05
4.8775999E-03        3.3523300E+00
1.5691200E+00        -5.6299999E-05
4.8602000E-03        3.3534541E+00
1.5693660E+00        -7.2700001E-05
4.3313000E-03        3.3545790E+00
1.5696120E+00        -9.4600000E-05
3.1957999E-03        3.3557050E+00
1.5698590E+00        -1.1610000E-04
1.6494000E-03        3.3568311E+00
1.5701050E+00        -1.1939999E-04
7.4600001E-05        3.3579581E+00
1.5703520E+00        -8.9599998E-05
-1.1268000E-03       3.3590860E+00
1.5705980E+00        -2.8799999E-05
-1.6920000E-03       3.3602149E+00
1.5708450E+00        3.9600000E-05
-1.5926000E-03       3.3613451E+00
1.5710920E+00        8.7499997E-05
-1.0793000E-03       3.3624749E+00
1.5713390E+00        1.0130000E-04
-5.9149996E-04       3.3636060E+00
1.5715860E+00        8.8699999E-05
-4.9109996E-04       3.3647380E+00
1.5718330E+00        6.7900000E-05
-7.9559995E-04       3.3658700E+00
1.5720800E+00        5.3899999E-05
-1.1575000E-03       3.3670030E+00
1.5723270E+00        4.7900001E-05
